"PC1","PC2","PC3"
-2.01977189748486,-0.424299993043025,0.301437781912977
-1.95343357260024,-0.20099639209485,0.296421620309782
-2.50966261410539,0.37158504189044,-0.0842540871177744
-2.30637137694913,0.727927986097259,0.0496372331736968
-2.04892535646936,0.896647823127831,0.0655690267307676
-1.30725181356411,-0.45135102314986,0.177411861684703
-1.2619023878936,-0.0140176936317786,0.149118268055436
-1.73719641797686,0.311992505596793,-0.444022259816337
-1.59778837377169,0.0917988691593146,-0.0626031965087451
-2.96190461387387,0.343659217879088,-1.45598903082349
-2.45652849782421,-0.147907888958951,-0.920584009007088
-2.26571950350415,-0.645621460325373,-0.445859884073781
-3.38128840376575,0.0404626186125799,-1.05155503829325
-3.69354050711701,0.236378905205653,-1.12018972896528
-3.03490739375938,-0.0858791315699239,-0.846709643614948
-3.2223736767594,-0.87596386050863,-0.929009944370331
-3.13993916753604,0.407640383582038,-0.673235876988394
-2.94655097332762,-1.28569464633453,-1.19183559170909
-3.36790050825631,0.108519012233268,-1.12720728809369
-3.13567460233336,0.404817882022708,-0.776469332916915
-3.19392262242229,0.385328662661255,-0.4031767702686
-2.57861335794909,-3.15159155671883,-0.712542524335249
-3.4545832945247,-0.825742887943689,-0.795652993913396
-3.21957481454865,-0.028199051712393,-0.281346483415073
-2.42986627335008,-0.227355365898286,-0.145089039575224
-2.33025752889878,-0.165562178571723,-0.192334375651562
-2.19471956756023,-0.293256585503927,-0.195041000907146
-2.30063085520589,-0.297680479055808,-0.436497930325789
-2.27100329475189,-0.489686043788857,-0.383030292071109
-2.44173940048446,0.184071570058511,-0.582321116948749
-2.78756649766618,0.446842487849553,-0.453585472200424
-2.56657967792989,0.0253224594930415,-0.643989901193703
-2.49418244808499,0.391817759116452,-0.669715807730229
-2.67790124527596,0.120047511808996,-0.433983476582554
-3.08332225351003,0.574735995298806,-0.640959229381435
-2.64164438471058,0.40273661031161,-0.626942203472241
-2.39215386231258,1.08009859006434,-0.470456148652093
-3.53421470187904,-0.56899166373382,-0.216253388092157
-3.62092627645302,-0.545402713618889,-0.593082430939205
-3.57537936180062,0.856051360425978,-0.360582099691781
-3.65513857872567,0.835274615517636,-0.725558807685947
-5.68926629156522,0.920327671782114,-1.48778917871443
-5.49300165954155,-1.12236417897825,-1.6334570421149
-4.80163787839394,0.0916658374422641,-1.5125037261429
-4.8732868784563,0.153061003827915,-1.56112274169796
-4.46584015070142,-0.169201695573751,-1.47538009425975
-4.71807050970659,1.13510534829572,-1.20126659858158
-4.17023902760048,0.965446539851025,-0.782469520744587
-4.30113404511486,0.323808440007231,-0.976205058619618
-3.27953654060577,1.29588539854376,-0.129429970454309
-4.11904758086885,0.457196051890089,-0.797852456975682
-4.28626611898112,-1.56446191481649,-1.10506587896937
-3.73588155517712,-0.462723342950204,-0.867944294741594
-4.72137712556445,-0.148961039979424,-0.432091486820548
-4.28740237385645,-0.0317355383020677,0.0626983886763482
-4.33202278762716,0.533404699058751,-0.0162320399486279
-4.29076094379809,-0.142905904880668,-0.289694824012872
-4.45748796734689,0.64391824309464,-0.239992742136368
-2.69900454610798,-0.0868606150173946,0.64982632857839
-3.79880677187632,-0.704642516614488,0.129646755481004
-3.97920104477942,-0.7389589891148,-0.445387094983359
-4.64252360793094,0.302304264590935,-0.669190864929519
-4.81914342666033,0.765607140919761,-0.716269237848647
-4.0381686089112,0.876582727211386,-0.0550196788018237
-3.95930612493446,1.02740546400342,-0.0510651383974453
-4.15526208604476,-0.0472177839006191,-0.514957690885731
-4.46519781203648,0.832804934817172,-0.437831656109
-3.57686393963968,-0.349211408671388,-0.239458500560402
-1.87429167744052,-0.897316737347622,0.497514215281687
-2.37574431846709,0.13148008010612,0.586306309522308
-3.98779065615175,1.08278586803638,-0.156905136474897
-3.50828370856245,0.155262251742632,-0.239884469058644
-3.54140907265219,-0.369797341220802,-0.233508490205125
-3.17688501665687,-0.274080000273915,-0.0595524412687449
-4.15607105901342,0.654654750205777,0.429046922073437
-4.56504919957784,0.218992101617689,0.0144181400209123
-3.97382213692689,0.0244590527435789,0.362513076425143
-4.18060357672098,-0.060424826404498,-0.0473508240327984
-3.92529455351767,0.0955806544118552,0.168857311483155
-3.63583173696574,-0.21057641447284,0.355976299016105
-2.14080117758447,-3.2294099586243,-0.0372927016215575
-3.75049674660222,0.58569009159971,0.311753694288752
-4.50876943080069,0.459406825031051,0.165227986177623
-3.20496761400559,-1.24544699750178,0.85557501632002
-2.06179188407916,-1.27119572305284,1.23652333136146
-3.13770306521787,1.04108284909863,0.883377518691613
-2.41415422767633,0.14991223794634,0.893776952364801
-0.974886396076646,-0.750905398212906,1.07376593056157
-2.16451218239236,-0.955101640721392,0.398523966187734
-2.68031149398029,-0.71742132013509,0.0132677541614393
-1.40841242200925,-2.38689924051978,0.207141625395857
-3.18105413031146,1.20431050978737,0.325499858254549
-3.02069071655204,0.674484911487558,0.0578431309808465
-2.23554610776242,-0.555247043919902,0.0714571608554918
-2.79062410620722,-0.088948096898503,-0.0927826237460675
-2.72755931192378,0.81491766476554,0.115450552149759
-2.07755433616842,1.00546214708473,0.466373567182457
-2.3488275065978,0.660256979468428,0.00169856795990492
-2.80277745445246,0.955933498091168,-0.364506044460232
-2.46585599379085,0.162036778027483,-0.392098342253282
-2.00323571664584,-0.487171907813379,-0.525348138472813
-2.28275404925318,0.144103840313933,-1.13378586497421
-3.54086329067908,-0.607255327798162,-1.39546781692232
-5.17427155374391,1.41212546953113,-1.78430642206951
-2.83007006604535,-2.42587827540725,-1.42805704900289
-3.57328903896619,-0.422765462667902,-1.3396930312372
-3.39100313150212,-0.864779550343667,-0.997236280841609
-3.52389540436261,-0.422747602998542,-0.277698952063397
-4.88842032065799,0.294687828814789,0.0727893959960272
-4.43369043724405,-0.602441081205754,0.71776727935374
-2.94553555212904,-1.95577792176209,0.655645501736705
-2.60476108772535,-1.18918040605737,1.01005156270823
-2.35077363488876,-1.87491970359351,0.283493847916718
-1.92272557717928,-0.197192754019544,1.17397004429336
-1.55501941003967,-1.81060601642057,0.142809997427237
-1.8381198734423,-0.121767372259478,0.157284188526262
-1.96669901835491,0.68270725316436,0.553189132499575
-1.67310082958839,-0.459894345349336,0.162718082348253
-1.91390536769639,-0.291725397736802,-0.0442862873849765
-3.18122874010485,0.700831700774214,-0.361996637343808
-2.80930158511242,0.666089087283458,0.252598066697789
-2.63034913718399,-0.716300675181122,0.20294693332657
-2.24247115463498,-0.128711664096371,0.256434551857284
-2.54407362534254,0.702063835065029,0.0720956624087481
-2.08494543751027,-0.0857567830794456,0.640377648912278
-2.03106282775751,1.66068914704182,0.831514214197562
-1.83701412600005,0.695648073903595,0.352407341167703
-2.60837807244533,0.682883446522343,-0.300735377027074
-1.67190076012355,0.290532618293039,-0.127213869494238
-1.94881188115562,1.34996675014251,-0.0765513205421041
-1.21776915574841,0.272243188848547,-0.057498730333614
-1.39158947729503,1.16810334304211,0.0634562988003808
-0.805802795171324,-0.333989767714426,0.0173685245665879
-1.23560953279719,0.152804230387275,-0.445353157044172
-0.841652123941642,-0.227839295957864,-0.51350466479762
-3.03624135876915,0.567187354079715,-1.87955008549101
-3.1152593179965,0.113876490669221,-1.12938310746932
-2.92482783645944,1.20622747553699,-0.380827207377442
-0.965384121819133,0.489551286118991,0.676325735311959
-1.21147215810289,1.07769994773347,0.365524271358182
-0.574957949710925,0.403707564335458,0.223225755834863
-1.27672825268931,1.27809378213096,-0.185220438381024
-1.14531324028593,0.685859898600849,-0.427048225580765
-0.490318570730977,0.0186337098430372,-0.211430369535339
-0.599581951560463,1.35901428183824,-0.0472383933080281
0.114238385675634,0.948139596226987,0.0314661297405895
-0.389418778073114,0.935189355096465,0.120278939950409
-1.12260356762647,0.44254198356126,0.00420252763276986
-0.626290192965078,-0.0994884084593775,0.0492207977488517
-0.0924747679860536,0.379141284079122,0.376132121542802
-0.0573196803590255,0.674004159025004,0.176022199598481
0.00457949089024729,0.691257795458006,0.440403427392547
-0.852452585619012,1.84614754960612,0.251105177321458
-1.54546462215382,-1.2317950913113,0.590958061123287
-2.82859311671162,0.830830578841897,1.28389208493395
-2.05404778069509,-0.122894253927397,1.11336237540956
-1.70377654970936,1.47920253611986,1.24109889441091
-1.32499747256385,1.39906099691265,1.14744403403802
-0.0340427284091372,-0.770756280684892,0.906563149313991
0.811053112178792,-2.17359328153085,0.514510221639038
-0.10212567555834,0.130170756303081,0.738720657827375
-0.850922948166353,1.8224328638461,0.60109688752897
0.018684541457772,-0.195000096085624,0.149961023730618
-0.593847992969417,2.3155903891701,0.742112051993254
-0.418530874824904,1.96111991322917,0.730430586042465
0.752849631839602,0.309348505014668,0.77692203030094
-0.135766953776881,0.505807133500318,0.282999212249093
0.23990960995121,0.129224025913952,0.0359228074213618
0.142205569376383,0.435802227644732,-0.01872843594194
1.06376094547646,0.132911516563981,0.378084348556259
1.16307414046298,-0.0165048441341644,0.306727832354973
0.398894792590376,-1.74230187746233,-0.150772085133604
0.167539640970007,0.641112654702956,0.358993072495006
1.00671630567088,-0.674795427212122,0.408342161312491
-0.640611948921647,2.58562511385782,0.110519583183925
0.0813100156439008,-0.752914580862873,0.896579810541561
-0.0150214743183038,0.00182284809008096,1.59340192013779
-0.856562185159401,3.12326974538543,1.3199331491572
-0.133788769684529,2.44973500832866,1.21436613173238
0.563983832875836,0.62871150236038,0.704474915133237
0.923011584758834,0.460890222187647,0.871262434244506
-0.209390286022955,1.3497104708468,0.9670926846275
1.13828752672216,0.192853119930731,1.32546052479041
0.776718392130389,0.959645288750005,0.92621424036982
-0.208807061807777,-0.192546075185662,-0.0103719730937605
-0.749934419737362,-0.0627427278973434,0.569097303743715
0.451581783919274,-0.499457887464645,0.782487400881878
0.907350076165845,-1.45244711296097,0.543914140819191
-0.245235686586677,2.38379113712145,1.24647160373799
-0.185569187226358,2.23389619180745,0.811369005813419
0.604492655061406,-0.036705510215765,0.634343382471623
0.626435664380137,0.746206631902515,0.72293328812757
3.11862433074987,-5.9590694701508,-0.523120895957903
-0.746633994749395,-1.37567581047476,-0.493688550261253
1.44978830483227,-4.51097249202395,1.34186900822378
-0.884620316699063,0.0777177587719097,1.39634751049519
-0.44751947881708,0.672352623408834,1.67892066931992
-0.0643496778103105,-1.05694029218978,1.23238646386726
-1.19882519028085,-0.334709568369204,1.04544066351933
-0.779451829897642,0.200135179179779,1.39626128899373
-1.97740163503383,0.076732980049488,0.828236365687653
-1.94251402998002,-1.71277400609443,1.05102825776409
-2.3847930909478,1.00866962340752,2.21372488990823
-1.72163414984642,0.441277727171126,2.44168258194729
1.89488046607819,-9.26311091592878,0.86465904578813
-2.47382782675633,-0.851605978491168,2.12484739720096
-1.17674887761813,-0.947817385043989,2.53401875672977
0.454950317293962,-2.59950987326446,1.36438805290026
0.0270967412067028,-0.986351447054232,1.48224579164098
1.07373782941874,-2.36652402479836,1.59393906740614
0.278551354965245,-2.89002766205907,1.49964036324316
-0.0417218666502513,0.136513618285882,1.75156436074391
0.102357286318769,0.0378249617173655,1.92347990351432
-2.23340859334849,-1.29881863725685,2.3412246954483
-1.38133982880727,-0.840500316040192,2.47864154652141
-2.05651831165884,0.946235444461214,2.15911705523909
-1.02473421069266,-0.38110624361958,1.22643952269035
-3.21940785115632,1.08449750404423,-0.0270653034155033
-1.49542750961641,-2.13004439563282,0.605795806474111
-1.36839126788684,0.07092593284127,1.30885068165728
-0.819175764174302,-0.257059287019632,1.08798924814273
-0.356323273990864,-1.14555154942209,0.841540207429979
-0.680021398647286,-2.16804074855715,0.717351502624177
-1.69944059454721,-0.059021759125439,-0.354117118241098
-0.552228382883632,-1.03433395324126,-0.131494148262285
0.486752070161681,-1.62485306536376,0.693389307161283
-0.455252317277508,0.693727955509652,0.859794745688668
-1.22215896138718,0.717677897577145,0.621944531322986
-0.277394505736367,-1.37351091912838,1.36948093612486
-1.65239551773324,-1.17344046453456,1.36584215546199
-2.23780970334759,1.05954871724187,1.67978590215899
-0.848214854783353,0.305790267098342,1.66674753907168
-1.47936726894455,0.0945328311548866,1.95073424535081
-3.17714070347743,0.253499834362047,2.67654465581149
-1.26854932224189,0.0868583928293472,1.67920744813268
-0.577417843625706,-0.199351471327095,1.83506702487479
-1.73394195327,0.588604626424938,1.32806950897575
-0.599852792088331,-1.00144326611069,1.26504878042516
-0.724150933369474,-0.076829556605817,1.16370151516252
-0.655978126811983,0.0703697789670832,1.37460700671342
-1.04885392804174,0.844389106206918,0.925895557607119
-0.267498117783711,0.616357217438408,1.23647997006191
0.132367425888218,0.254442805727036,0.877351719999612
0.192872795479952,0.410346800067438,1.20880248621916
0.343645607259883,-0.669418696626923,1.14953368075633
-0.937219341636753,1.08210291515148,1.09991202054233
-1.25109586728123,0.0422371610725346,0.722064779025421
-0.761846912963768,-1.15757923073279,1.02772704541589
0.103251789441163,-2.58331915650993,1.37560999371537
-1.12511528222776,0.693421509031709,1.18932704785757
-1.58974931275369,1.9937405501101,0.922236245075216
-1.44804153511131,0.610285838906283,0.485472296191679
-1.76449853019884,0.83226044434505,0.342938850734723
-1.85914809137964,0.412165011957299,0.409936696820271
-1.34176029062311,-3.16785176066492,0.246130363049064
-2.16515045824376,2.15425544070358,1.38274649509259
-0.833500132329206,-0.262986009078555,1.50584821988229
-1.63529156637492,1.07721223650889,1.34081154041709
-0.825359383492655,-0.460250800435465,1.57348436453534
-1.13684881783044,0.487639739540171,1.96510959378599
-1.18380027427466,-0.0667407105021695,2.08627919224175
1.1753315585299,-4.67630936426951,1.50199155618435
-1.15658824273698,-0.308597209168402,1.7784980109649
-0.407163753440793,-0.783409673197037,1.92843473342572
-0.235836999242923,-0.108162363281283,1.65479211421312
0.373997840322716,-0.457848427401674,1.46694386251674
1.89560976776082,-4.24417010373429,0.18754134067439
0.287855862248477,-1.18975952425592,0.712820588346888
0.0753239060954696,-1.4310191282875,0.229464978259898
0.277832429780034,-0.715714751816939,0.605651710126975
0.570415064227927,-1.0276864475213,0.674501546906087
-0.36549818522343,-0.326658998829497,0.384122656563511
0.207898040285858,-0.902275211413629,0.66977746471706
-0.378235038586554,-0.259714938474781,0.470497620950244
-0.299253506253345,-0.804342228578934,1.20955884276057
-0.195412994827093,0.205287987230226,1.13256153258728
-0.630929675270035,1.3928110650776,1.08913556701304
0.210158527469711,0.734764683480314,1.26889804751424
-1.00806102063277,1.96840615275376,0.694286533006436
0.0680840299897762,-0.059793953416242,0.704804042820616
0.142510480694098,0.348314449385494,0.514639472596837
0.229293198103648,0.0463530232031469,0.487724616810602
-0.790347962241816,-0.225513998838082,0.923638599709469
-1.77852314681721,-0.712591614900927,1.75644816015333
-1.54859837035452,0.166545238437249,1.40816511021594
-1.58608656969114,-0.625882758661968,0.974213252218542
-0.539878261599479,-0.772780498767655,1.47175352537205
-0.109087144612807,-1.76734512710531,0.704559061227471
-0.327895148255749,-0.744653316914738,0.96401035763935
-0.599838400018552,0.285820332548176,0.9274083066302
-0.564802739107293,0.766667120875348,1.1918909414522
-0.426312585874868,-0.778328323272388,1.35496906199501
-0.989904238246329,-0.887140656622059,1.64470791460546
-1.00943668834049,-0.773652328576969,1.33881022221623
-1.75338295175666,0.00803234645924216,0.740956956082238
-2.01206668018607,-1.11094172921104,1.59230357056138
-2.72781746609264,-2.9769585120196,1.90922054430756
-3.8997746170853,1.0493941327874,1.39313577725747
-3.07931832914183,-0.0411300038179596,1.10282335202923
-2.26671569748146,-0.665447659140326,0.915893396536614
-1.93099139868428,-0.786289749735953,0.931414731772235
-2.4158652161692,0.789434958051213,0.901594930941651
-1.12439533538154,-0.0430844278815651,1.34333073040662
-1.18509042121035,0.212899235163882,0.972930113811478
-0.917273423210071,-0.222552290964117,0.737244908876521
-1.07455761819572,-0.621481829800498,0.309203702350435
-1.6489505173239,-0.256530689075028,-0.46710247014208
-4.06857460589688,0.0571911586362495,0.849724956327583
-4.20761911411654,0.909671552064894,-0.226539278855484
-4.17851226303834,-0.563001623774558,0.0201567855132717
-3.32687430130216,-2.08172153348047,0.039921501909143
-3.6451299858646,-0.304659214786585,0.313938427758017
-2.81239021135945,-0.799470585916986,0.623852726067037
-2.88092914826254,-1.33048932080168,0.447724160142368
-3.37945939785415,-0.120893552408095,-0.273998275105406
-2.99420697392956,0.321072065224632,0.129193755027232
-2.90328902788238,-0.307180077377956,0.00150788967818856
-3.8850658990554,-1.1254381888654,-0.367478861225725
-4.88146996683514,-1.1992696566152,-0.0452480916768779
-4.54708257450884,0.518268380213793,0.717455774741403
-3.4960691327268,-0.706982361916721,0.932888474211447
-2.73121316961956,-0.453433467759258,1.06372963682828
-2.07286907520681,-0.606257953151982,1.09109289015726
-2.31853740625453,-1.04137997207281,0.404385110079847
-2.8596238745456,-0.15844855848531,0.315773994675709
-2.46880166267496,-0.970922943372027,0.0537820188743983
-3.42256341682689,1.35886298382592,-0.0893459803327143
-3.03938348913382,0.0386285634303476,-0.0831249682732008
-3.64339957582723,0.217190918536346,-0.694984361928706
-3.22870732561013,0.933099394980815,-0.225179610792315
-1.75308562033128,-1.27121859985463,-0.328162534301298
-2.75121243895264,-0.00789041947121822,-0.739857577646511
-3.23619906586273,0.38611351498037,-1.22511154833736
-2.33501943717311,-0.361922692717184,-0.693133682643746
-2.68393173126482,-0.416757599787663,-0.7938556624917
-2.42789908586096,-0.869790155132508,-0.715920848238038
-4.30820702825345,-1.08796887362541,-1.02131428463009
-3.97145107061269,0.0787214710701466,-0.66381517203868
-1.53251261364028,-4.22555832862902,-0.551843507558699
-3.72741987219219,0.841004505095461,-0.325909778698497
-2.9007319314932,-0.640378292482004,-0.71845068503372
-4.43132713752937,0.918849549264998,-1.35045745305612
-3.13807607255022,-0.775425269043374,-0.794327338640416
-3.61701754807334,-0.254187261190425,-1.3361005702082
-3.60059504231272,-0.160947076571844,-1.31587066701639
-3.58743437386053,-0.244555957331623,-1.15637130181815
-4.92413526996401,0.521188059411433,-1.53480757323995
-4.31100554138232,-0.0990334934454036,-1.4954603907531
-3.52139351966773,-0.237317499814278,-1.28129065009561
-2.72090703118798,-0.751585698041138,-0.652750119835335
-4.16324417896502,0.941439947471252,-1.2166150137571
-3.50235345082878,-0.0524804388966178,-1.16423109800271
-3.63432620658754,0.219460924021484,-1.05302888232626
-3.16347364668153,-1.11317799399753,-1.34611511334918
-3.25667041396366,-0.659418272921307,-1.0525279792673
-4.29136692997193,0.349496291281986,-2.15447912695562
-5.44130875981074,0.940445887303097,-1.89955936937745
-4.25455188887193,-1.07390955913421,-1.77359109976394
-4.23449005725307,-0.944508618842072,-1.98698069526908
-4.95509473159124,1.01591691437817,-1.27641629141928
-4.7785885577331,1.46371262033882,-1.34896976775966
-3.47719777820588,-0.407752905376778,-1.06844855265812
-4.10758449877965,1.08456113123429,-1.14245679839642
-4.0782690264399,0.46480385866388,-1.31576936838427
-4.50280041683226,0.682237024062883,-0.0840460360793301
-5.25683758963305,0.7272327200757,0.000304414175026173
-5.07630557332445,0.46440673363661,-0.466828924857612
-4.33622263488745,-0.811889142511043,-0.664097268955623
-4.24447516508703,0.196728997214821,-0.309537908483754
-4.08696315245247,0.927058824300276,0.0923335163375548
-6.12265617351134,0.583171838556473,-0.278464599923569
-4.85916044668227,0.872795089512079,-0.599328339589162
-3.54072030215153,1.88336397641218,0.714862428333832
-3.36847426739926,-0.0741421099906794,0.996545433874589
-4.54390230539934,1.00944467568523,0.165782799621831
-4.19859366604738,0.153325542237111,-0.193413686440375
-4.44323759861426,1.20527728101769,-0.217288243921295
-4.02478741496751,0.321150149071134,-0.0279612462902543
-4.21878094998339,0.621873776338227,-0.252646476548892
-4.42136191176313,1.42253841312808,-0.249545929663691
-3.49459800926002,-0.172686895967282,-0.0834129408622531
-3.08188367116074,0.872006345155509,0.536196868224255
-2.65306471362922,0.175732127476163,0.505830806200625
-2.95510822780655,1.52884740992996,0.480368486732166
-3.18645352654935,-0.329897320745774,0.571652936758918
-3.8110505327912,0.36017771353974,-0.115947414704221
-3.1359955139981,-0.246169879378839,0.0566985087572104
-3.3623547845403,0.0122195663668883,-0.102632007940422
-3.27209103368656,-0.080613315428808,-0.190010961469857
-3.60302485714481,1.54967737014506,0.0197091752049365
-2.78568942270991,0.178940243624872,0.0817041912160708
-2.99377022461135,0.958396321583545,0.0533047190494816
-1.92476367495128,0.229371007671758,0.514867630937961
-2.9548884397483,1.78950840802535,0.205303584976755
-2.61881835379553,0.147862113969208,-0.169413063576325
-4.92980105241043,0.78351808247875,-0.350845944140474
-4.8858500281326,-0.527442175287483,-0.486015480506432
-4.41415750305017,-0.136832487642254,-0.248487281737852
-3.15124796386173,-2.27034688914991,0.0306134628768231
-4.11838671755888,1.14708481250578,0.167702293058186
-3.58105205592534,1.02958304328726,0.544792775666988
-2.45211033065804,0.100410532702359,0.787478572817681
-4.51411676918846,0.14420723773878,-0.130295718611444
-3.28809789618522,-0.457227789967175,0.518712594894706
-3.4079281345057,-0.391820756936656,0.327053345850831
-3.69952282425704,-0.0372909383528077,-0.169020726341084
-2.94614979005588,0.197618185988628,0.304375953509548
-2.45600927261813,0.935341332928288,0.708031990671428
-1.944088744943,0.796973452075688,0.845710676380023
-1.83312692265372,1.56697471691549,0.839379072207378
-0.864772778096076,-0.973677640935682,0.300918577037754
-1.3391383330396,-0.794426474396263,0.00489283057764867
-2.35160425757183,1.38821843977641,-0.0970463436765717
-2.197861175726,0.228947424666712,0.436044607868855
-3.12709462453547,1.65276113421211,0.334769222297749
-1.87313274926107,-0.68733704054929,0.420099089164918
-2.3655788147886,1.11237600687957,0.8123108914916
-2.13962900855574,0.640399620719574,0.440556210748185
-2.17225785131525,0.678826371974051,0.255786410961287
-1.45854591801456,0.126801387200391,0.228744388650549
-1.106992948307,-0.112491626474298,0.383333393895587
-1.83647288988002,0.540809361522409,0.256233733603038
-1.6552703378457,0.451363439808401,0.245746981335177
-1.66120937683453,1.25485309044795,0.221920680949412
-0.565041390943005,0.166833807444786,0.476974452250419
-0.528148153269259,0.742284266467626,0.445615174739145
-0.835807388184674,1.12564479277973,0.153645665349172
-0.22241904376952,0.283226669992179,0.419663095249097
0.0145797940636575,0.50208766749271,0.442904736210176
1.0608666210266,0.223705087373813,0.753787128751648
0.798514257274896,1.30184836779596,0.660767363260092
0.587819440739739,1.8118085081911,0.487044174390856
1.067964784239,0.163965910661761,0.0861647585161027
0.103380410312716,1.20893627059679,-0.126851901498911
-0.274140448576311,1.44667705029669,-0.200278214484879
0.376916692306313,-0.271296238673435,-0.191565955195401
-1.14337963220169,1.92684691105447,-0.31980704938002
-0.973531480872724,1.20970980129127,0.214431064743777
-0.396792350677457,0.170852042310802,0.299097907596339
-0.498366695925588,-0.520206112510827,0.3222194051873
-0.417716268692436,0.914646421755491,1.11810636978989
-0.235447389991185,0.785263343090305,0.897727475139982
0.0579941061894727,1.22076001494783,0.849998890068557
-0.194403996547125,0.135898660905745,0.349284826214411
-0.0385857605426491,-0.0499311781047447,0.243245097018989
-0.213020279303288,1.18510045669243,0.413255833846135
-0.483233669791762,0.992569325598521,0.166044790793428
-0.678986078087466,-3.05261163615604,-0.143210273800689
-1.21047935374384,-1.4243444869859,1.05773198167281
-0.853830657046897,-0.434144490453151,1.16380717513396
0.0166620429584367,-1.2824021573162,1.21296085225489
-1.04940729997239,1.66814313918854,1.06000297456128
-1.77655757800062,0.0926064551200331,1.33754892574965
-2.1774439798895,-0.759871420101542,1.64661611504579
-1.63721826306144,-0.667511360130167,1.69527018006114
